file_type,variant,n,roc_auc,pr_auc,tpr@0.01,tpr@0.001,ch_det@0.01(test-thr),ch_det@0.01(val-thr),test_tpr@0.01(val-thr),test_fpr@0.01(val-thr),ch_det@0.001(test-thr),ch_det@0.001(val-thr),test_tpr@0.001(val-thr),test_fpr@0.001(val-thr),n_test_mal_known_fam,n_test_mal_novel_fam,n_test_mal_nofam,tpr@0.01_known_fam,tpr@0.01_novel_fam,tpr@0.01_nofam,ch_det@0.01_known_fam,ch_det@0.01_novel_fam,ch_det@0.01_nofam,tpr@0.01_lowconsensus_q1,tpr@0.01_highconsensus,wk52_tpr@0.01,wk53_tpr@0.01,wk54_tpr@0.01,wk55_tpr@0.01,wk56_tpr@0.01,wk57_tpr@0.01,wk58_tpr@0.01,wk59_tpr@0.01,wk60_tpr@0.01,wk61_tpr@0.01,wk62_tpr@0.01,wk63_tpr@0.01,best_iter,train_sec,infer_us
APK,mlp_mlp_plain,48000,0.9771411840277776,0.9790168760387481,0.7407083333333333,0.48941666666666667,0.33203125,0.32421875,0.7294583333333333,0.008958333333333334,0.109375,0.10546875,0.42983333333333335,0.0006666666666666666,17877,91,6032,0.7478324103596801,0.6373626373626373,0.7211538461538461,0.29896907216494845,0.2857142857142857,0.45454545454545453,0.6676105081013056,0.7670464206767557,0.766,0.742,0.737,0.665,0.7365,0.7285,0.807,0.7595,0.6945,0.7445,0.7695,0.7385,0.0,460.8935902118683,9.076793988545736
Dot_Net,mlp_mlp_plain,59953,0.9961937140408862,0.9962240437185279,0.9143666666666667,0.7124,0.7696019300361882,0.7973462002412546,0.9337,0.012987012987012988,0.5838359469240049,0.5983112183353438,0.7382333333333333,0.0014021967749474175,24967,218,4815,0.9360355669483719,0.8348623853211009,0.805607476635514,0.39759036144578314,0.2,0.8728943338437979,0.7866136514247847,0.9572923625027834,0.9116,0.908,0.9232,0.9252,0.914,0.9224,0.9264,0.9168,0.9188,0.9072,0.9064,0.8924,0.0,460.8935902118683,8.279117271623514
ELF,mlp_mlp_plain,5989,0.9881404037024645,0.9892726329635639,0.8703333333333333,0.5113333333333333,0.24870466321243523,0.5751295336787565,0.93,0.03278688524590164,0.0051813471502590676,0.27202072538860106,0.8846666666666667,0.013047842087654735,2835,28,137,0.8952380952380953,0.35714285714285715,0.27007299270072993,0.35877862595419846,0.2,0.19183673469387755,0.6266829865361077,0.9496106275767293,0.808,0.952,0.9,0.908,0.932,0.84,0.828,0.752,0.784,0.848,0.884,0.904,0.0,460.8935902118683,5.529965476970637
PDF,mlp_mlp_plain,12000,0.9833585833333334,0.9870743116786197,0.8353333333333334,0.66,0.5304347826086957,0.5801242236024845,0.9113333333333333,0.017,0.19751552795031055,0.23975155279503105,0.6643333333333333,0.0011666666666666668,1307,44,4649,0.613618974751339,0.7954545454545454,0.895461389546139,0.48091603053435117,0.5,0.5401785714285714,0.8145994832041343,0.8398472596585804,0.978,0.966,0.876,0.908,0.902,0.95,0.926,0.768,0.628,0.638,0.644,0.816,0.0,460.8935902118683,9.328206380208332
Win32,mlp_mlp_plain,359994,0.9974080183382656,0.997596416021132,0.9539611111111111,0.8574333333333334,0.4874418604651163,0.4806201550387597,0.9474,0.008250275009166972,0.31131782945736436,0.2970542635658915,0.8477833333333333,0.0007944709268086714,158944,967,20089,0.9630435876786793,0.8810754912099276,0.8856090397730101,0.5837651122625216,0.0,0.24444444444444444,0.8714267066962538,0.9822656937791904,0.9596,0.9602666666666667,0.9638,0.9607333333333333,0.9625333333333334,0.9566666666666667,0.9626666666666667,0.9528666666666666,0.9385333333333333,0.946,0.9462666666666667,0.9376,0.0,460.8935902118683,10.30658839397269
Win64,mlp_mlp_plain,119993,0.9978079071725036,0.9980543455878651,0.9735333333333334,0.86195,0.5085995085995086,0.49017199017199015,0.97115,0.009067724567866252,0.10196560196560196,0.11056511056511056,0.87125,0.0010501225142933342,46046,1225,12729,0.9788689571298267,0.9518367346938775,0.9561630921517794,0.5800604229607251,0.15384615384615385,0.46808510638297873,0.9470916858363457,0.9824718097577314,0.9744,0.968,0.9694,0.9692,0.9752,0.9778,0.9736,0.965,0.9818,0.9822,0.9766,0.9688,0.0,460.8935902118683,8.799144315726359
