file_type,variant,n,roc_auc,pr_auc,tpr@0.01,tpr@0.001,ch_det@0.01(test-thr),ch_det@0.01(val-thr),test_tpr@0.01(val-thr),test_fpr@0.01(val-thr),ch_det@0.001(test-thr),ch_det@0.001(val-thr),test_tpr@0.001(val-thr),test_fpr@0.001(val-thr),n_test_mal_known_fam,n_test_mal_novel_fam,n_test_mal_nofam,tpr@0.01_known_fam,tpr@0.01_novel_fam,tpr@0.01_nofam,ch_det@0.01_known_fam,ch_det@0.01_novel_fam,ch_det@0.01_nofam,tpr@0.01_lowconsensus_q1,tpr@0.01_highconsensus,wk52_tpr@0.01,wk53_tpr@0.01,wk54_tpr@0.01,wk55_tpr@0.01,wk56_tpr@0.01,wk57_tpr@0.01,wk58_tpr@0.01,wk59_tpr@0.01,wk60_tpr@0.01,wk61_tpr@0.01,wk62_tpr@0.01,wk63_tpr@0.01,best_iter,train_sec,infer_us
ELF,base,5989,0.9844797591167617,0.9874011778000111,0.8843333333333333,0.57,0.18652849740932642,0.39896373056994816,0.9313333333333333,0.018066242890598862,0.0025906735751295338,0.16580310880829016,0.8336666666666667,0.008698561391769822,2835,28,137,0.9065255731922398,0.2857142857142857,0.24087591240875914,0.24427480916030533,0.0,0.16326530612244897,0.6364749082007344,0.9578561612459917,0.872,0.952,0.916,0.872,0.952,0.864,0.824,0.78,0.78,0.852,0.888,0.892,198.0,43.65790796279907,5.36794116290429
ELF,cw,5989,0.986615925058548,0.9883843913622125,0.8893333333333333,0.5486666666666666,0.20466321243523317,0.37823834196891193,0.9333333333333333,0.017731682837069253,0.0051813471502590676,0.05699481865284974,0.7573333333333333,0.007360321177651389,2835,28,137,0.9047619047619048,0.25,0.25547445255474455,0.26717557251908397,0.0,0.17959183673469387,0.6389228886168911,0.9551076500229042,0.876,0.956,0.912,0.864,0.924,0.888,0.824,0.78,0.776,0.832,0.916,0.88,302.0,53.40900897979736,5.864802456236499
ELF,cwfb,5989,0.9865543660086986,0.9859935055127944,0.861,0.3353333333333333,0.18911917098445596,0.36528497409326427,0.931,0.01906992305118769,0.0,0.038860103626943004,0.6493333333333333,0.007360321177651389,2835,28,137,0.8289241622574955,0.21428571428571427,0.22627737226277372,0.24427480916030533,0.0,0.1673469387755102,0.5299877600979193,0.8950984883188273,0.772,0.9,0.824,0.832,0.852,0.752,0.744,0.656,0.736,0.812,0.832,0.836,447.0,69.36888813972473,7.628837199457142
ELF,cwinv,5989,0.9860569867291179,0.9885637394866322,0.8866666666666667,0.678,0.19430051813471502,0.40414507772020725,0.935,0.02074272331883573,0.02072538860103627,0.05181347150259067,0.7786666666666666,0.006356641017062563,2835,28,137,0.9079365079365079,0.14285714285714285,0.25547445255474455,0.26717557251908397,0.0,0.16326530612244897,0.631578947368421,0.9606046724690792,0.876,0.952,0.928,0.876,0.944,0.872,0.82,0.772,0.78,0.844,0.888,0.9,161.0,34.665072202682495,4.924583721686373
ELF,fb,5989,0.9852666443626631,0.9866138167887075,0.8566666666666667,0.47333333333333333,0.21243523316062177,0.36787564766839376,0.934,0.017731682837069253,0.007772020725388601,0.12176165803108809,0.7463333333333333,0.008364001338240215,2835,28,137,0.8740740740740741,0.32142857142857145,0.24087591240875914,0.29770992366412213,0.0,0.17551020408163265,0.5887392900856793,0.9340357306459002,0.844,0.92,0.872,0.86,0.892,0.844,0.788,0.724,0.756,0.832,0.868,0.88,476.0,66.40151953697205,9.649005710909455
ELF,gtformer_full,5989,0.9808521244563397,0.9778119642245688,0.5923333333333334,0.04533333333333334,0.2616580310880829,0.41968911917098445,0.895,0.024088323854131816,0.03626943005181347,0.11398963730569948,0.31633333333333336,0.0016728002676480427,2835,28,137,0.6130511463844798,0.2857142857142857,0.22627737226277372,0.29770992366412213,0.0,0.2530612244897959,0.35006119951040393,0.6830050389372423,0.588,0.64,0.624,0.624,0.712,0.552,0.588,0.496,0.456,0.64,0.628,0.56,0.0,1014.6814393997192,21.400426182131433
ELF,stack_gt,5989,0.9849644808743169,0.9873141742983726,0.786,0.5846666666666667,0.18134715025906736,0.37305699481865284,0.9126666666666666,0.021411843425894948,0.054404145077720206,0.15284974093264247,0.738,0.006691201070592171,2835,28,137,0.8197530864197531,0.17857142857142858,0.13138686131386862,0.2900763358778626,0.0,0.1306122448979592,0.5152998776009792,0.8822721026110857,0.768,0.908,0.832,0.852,0.876,0.74,0.724,0.648,0.644,0.76,0.8,0.836,75.0,27.76276469230652,3.4914846351815894
