file_type,variant,n,roc_auc,pr_auc,tpr@0.01,tpr@0.001,ch_det@0.01(test-thr),ch_det@0.01(val-thr),test_tpr@0.01(val-thr),test_fpr@0.01(val-thr),ch_det@0.001(test-thr),ch_det@0.001(val-thr),test_tpr@0.001(val-thr),test_fpr@0.001(val-thr),n_test_mal_known_fam,n_test_mal_novel_fam,n_test_mal_nofam,tpr@0.01_known_fam,tpr@0.01_novel_fam,tpr@0.01_nofam,ch_det@0.01_known_fam,ch_det@0.01_novel_fam,ch_det@0.01_nofam,tpr@0.01_lowconsensus_q1,tpr@0.01_highconsensus,wk52_tpr@0.01,wk53_tpr@0.01,wk54_tpr@0.01,wk55_tpr@0.01,wk56_tpr@0.01,wk57_tpr@0.01,wk58_tpr@0.01,wk59_tpr@0.01,wk60_tpr@0.01,wk61_tpr@0.01,wk62_tpr@0.01,wk63_tpr@0.01,best_iter,train_sec,infer_us
APK,moe_plain_s2,48000,0.9768961909722222,0.9788535277175484,0.7349583333333334,0.4524166666666667,0.30859375,0.30078125,0.7259583333333334,0.009125,0.09765625,0.09765625,0.44283333333333336,0.001,17877,91,6032,0.7413995636851821,0.5494505494505495,0.7150198938992043,0.27835051546391754,0.14285714285714285,0.43636363636363634,0.6803523674689319,0.7533866122541518,0.7875,0.7435,0.7385,0.6275,0.7175,0.734,0.798,0.753,0.6985,0.7355,0.7545,0.7205,0.0,426.64967942237854,4.7174592812856035
APK,moe_plain_s3,48000,0.9773236848958332,0.9791125139157079,0.7349166666666667,0.43433333333333335,0.3203125,0.31640625,0.728375,0.009166666666666667,0.09765625,0.12109375,0.47858333333333336,0.0014583333333333334,17877,91,6032,0.7381551714493483,0.5604395604395604,0.7279509283819628,0.28350515463917525,0.14285714285714285,0.4727272727272727,0.6811389019977977,0.7542934875021254,0.783,0.741,0.74,0.6605,0.715,0.7155,0.794,0.7525,0.688,0.739,0.7635,0.727,0.0,187.87224197387695,3.0995955069859824
APK,moe_plain_s4,48000,0.9759079149305555,0.9785847920073018,0.75475,0.479875,0.33203125,0.28125,0.7120416666666667,0.006833333333333334,0.09375,0.02734375,0.38145833333333334,0.0004583333333333333,17877,91,6032,0.7600827879398109,0.5934065934065934,0.7413793103448276,0.30412371134020616,0.2857142857142857,0.43636363636363634,0.6940380682711971,0.7766252904834778,0.79,0.7685,0.7575,0.684,0.755,0.753,0.8085,0.7695,0.717,0.7435,0.7775,0.733,0.0,246.8626410961151,3.659278154373169
APK,proto_full,48000,0.9705357925347222,0.9713644625196909,0.6767083333333334,0.245,0.26171875,0.22265625,0.6526666666666666,0.00825,0.1015625,0.0859375,0.19745833333333335,0.0008333333333333334,17877,91,6032,0.6844548861665828,0.5274725274725275,0.656001326259947,0.23195876288659795,0.2857142857142857,0.36363636363636365,0.6026427560169891,0.7033951142096015,0.7135,0.677,0.665,0.6535,0.666,0.6485,0.7145,0.6985,0.6325,0.6685,0.7035,0.6795,0.0,556.4934408664703,3.1333565711975098
APK,proto_no_con,48000,0.9682516770833334,0.9684363057238976,0.6537916666666667,0.20595833333333333,0.23046875,0.19921875,0.6259583333333333,0.008,0.1015625,0.0234375,0.059875,0.00016666666666666666,17877,91,6032,0.6564300497846395,0.5274725274725275,0.646054376657825,0.20103092783505155,0.14285714285714285,0.34545454545454546,0.5788894132452415,0.6801564359802754,0.7055,0.6525,0.6405,0.627,0.643,0.6185,0.667,0.6935,0.607,0.645,0.68,0.6605,0.0,760.1645202636719,15.530442198117575
APK,proto_plain,48000,0.9769583975694445,0.9790451461571552,0.7412916666666667,0.5035416666666667,0.30859375,0.30078125,0.7319583333333334,0.009416666666666667,0.1484375,0.11328125,0.42866666666666664,0.0005,17877,91,6032,0.7476645969681714,0.6153846153846154,0.7241379310344828,0.27319587628865977,0.2857142857142857,0.43636363636363634,0.6748466257668712,0.7651759904778099,0.773,0.753,0.7415,0.696,0.737,0.736,0.78,0.762,0.6945,0.7335,0.759,0.7295,0.0,650.8101258277893,19.659221172332764
Dot_Net,base,59953,0.9979518100579798,0.9980315595679592,0.957,0.8440666666666666,0.7925211097708083,0.8130277442702051,0.9633,0.011651587487063065,0.6429433051869723,0.6634499396863691,0.872,0.001669281874937402,24967,218,4815,0.9678375455601393,0.8623853211009175,0.9046728971962616,0.43373493975903615,0.1,0.8943338437978561,0.8842942345924454,0.9813404586951681,0.9648,0.9584,0.9616,0.954,0.9612,0.9556,0.9604,0.9544,0.96,0.956,0.9504,0.9464,487.0,269.26349234580994,7.795599159791871
Dot_Net,cw,59953,0.9978467476824804,0.9979084692281923,0.9573666666666667,0.8040333333333334,0.7997587454764777,0.8190591073582629,0.9638666666666666,0.012052215137048041,0.6164053075995175,0.6453558504221955,0.8418666666666667,0.0016025105999399058,24967,218,4815,0.9669563824248008,0.8669724770642202,0.9115264797507788,0.4457831325301205,0.1,0.900459418070444,0.8870775347912525,0.9809396570919617,0.9628,0.9596,0.9596,0.9556,0.9632,0.9568,0.9596,0.954,0.9576,0.9552,0.9504,0.9536,498.0,266.72126483917236,9.650617632605746
Dot_Net,cwfb,59953,0.9977799163133354,0.9978595277032103,0.9528,0.8105666666666667,0.7744270205066345,0.8106151990349819,0.9646,0.01328748372450172,0.6200241254523522,0.6550060313630881,0.8461666666666666,0.0016025105999399058,24967,218,4815,0.9642728401489967,0.8715596330275229,0.8959501557632399,0.4036144578313253,0.2,0.877488514548239,0.8783300198807157,0.9775996437319082,0.9604,0.95,0.9568,0.9524,0.9596,0.9524,0.9588,0.9484,0.9504,0.952,0.946,0.9444,481.0,273.42320919036865,9.430579629498837
Dot_Net,cwinv,59953,0.9979933351139006,0.9980685735978914,0.9548333333333333,0.8386333333333333,0.7949336550060314,0.8142340168878166,0.9615,0.01141788802457183,0.6067551266586249,0.6537997587454765,0.8697,0.0015691249624411579,24967,218,4815,0.966716065206072,0.8532110091743119,0.8978193146417446,0.4457831325301205,0.1,0.8943338437978561,0.8784625579854208,0.9804943219772879,0.962,0.9556,0.9548,0.956,0.9608,0.9552,0.9576,0.9532,0.954,0.9528,0.9508,0.9452,500.0,290.9826934337616,9.555966812776942
Dot_Net,ens2_gt_lgbm,59953,0.9977116972145249,0.9977448070341253,0.9541333333333334,0.8024333333333333,0.7985524728588661,0.8154402895054282,0.9593666666666667,0.011651587487063065,0.6224366706875754,0.6779252110977081,0.8791333333333333,0.002403765899909859,24967,218,4815,0.9653142147634878,0.8623853211009175,0.8992731048805815,0.4578313253012048,0.1,0.8958652373660031,0.87740225314778,0.979692718770875,0.956,0.954,0.9584,0.9476,0.958,0.9544,0.9612,0.9504,0.9532,0.9532,0.9536,0.9476,0.0,830.373996257782,15.703136106926339
Dot_Net,ens3_deep,59953,0.9969398151548537,0.9969514198742371,0.9331,0.757,0.7925211097708083,0.8009650180940893,0.9409666666666666,0.01158481621206557,0.6224366706875754,0.6332931242460796,0.7948,0.0018695956999298902,24967,218,4815,0.9500941242440021,0.8577981651376146,0.8481827622014538,0.4397590361445783,0.2,0.891271056661562,0.8274353876739563,0.9685593409040303,0.9336,0.9308,0.9364,0.9392,0.938,0.9408,0.9444,0.9304,0.9332,0.9264,0.9292,0.9144,0.0,1551.3053588867188,27.736456199771855
Dot_Net,ens3_full_deep,59953,0.9955324986923959,0.9944046695932895,0.9178333333333333,0.3133,0.7599517490952955,0.7852834740651388,0.9384,0.01295362734951424,0.6103739445114595,0.6537997587454765,0.5844666666666667,0.0018028244249323941,24967,218,4815,0.9345135578964233,0.8256880733944955,0.8311526479750779,0.3795180722891566,0.2,0.8652373660030628,0.8088800530152419,0.9535070140280562,0.9196,0.8892,0.9232,0.9292,0.9208,0.9268,0.9272,0.9204,0.9224,0.908,0.9104,0.9084,0.0,2216.2470378875732,26.954430693763094
Dot_Net,ens4_deep_lgbm,59953,0.9975055420158249,0.9975359429464988,0.9444666666666667,0.7844333333333333,0.7937273823884198,0.8118214716525934,0.9554666666666667,0.012152372049544287,0.6212303980699638,0.6429433051869723,0.8335666666666667,0.001969752612426134,24967,218,4815,0.9575039051548043,0.8669724770642202,0.8797507788161993,0.4578313253012048,0.2,0.888208269525268,0.8563286944996686,0.9739478957915831,0.9456,0.9456,0.9468,0.9472,0.9496,0.9516,0.9492,0.9392,0.9436,0.9424,0.942,0.9296,0.0,1820.5688512325287,35.53205535956373
Dot_Net,ens_gttuned_lgbm,59953,0.9978360025150513,0.9978671184749374,0.9529333333333333,0.8085,0.8082026537997588,0.8359469240048251,0.9623,0.012753313524521751,0.6332931242460796,0.661037394451146,0.86,0.0020031382499248822,24967,218,4815,0.9643128930187848,0.8853211009174312,0.8955347871235722,0.5180722891566265,0.0,0.8943338437978561,0.8743538767395627,0.9790247160988644,0.9544,0.9544,0.958,0.9504,0.9564,0.956,0.9536,0.9496,0.956,0.954,0.9452,0.9444,0.0,1592.113174200058,28.406094544771335
Dot_Net,ens_mlp_lgbm,59953,0.9976600935910704,0.9977241352391955,0.9455666666666667,0.8154666666666667,0.7828709288299156,0.8118214716525934,0.9610333333333333,0.013754882649484192,0.6212303980699638,0.6308805790108565,0.8337333333333333,0.0011684973124561813,24967,218,4815,0.9588657027276004,0.8577981651376146,0.8803738317757009,0.41566265060240964,0.2,0.885145482388974,0.8597746852220013,0.9743486973947896,0.946,0.9488,0.9468,0.9484,0.9524,0.9504,0.9508,0.9432,0.9468,0.9432,0.9364,0.9332,0.0,730.1570825576782,16.074716431415386
Dot_Net,fb,59953,0.9978938225442081,0.9979639440415339,0.9553666666666667,0.8278,0.7768395657418576,0.8178528347406514,0.9658666666666667,0.01292024171201549,0.6188178528347407,0.6405307599517491,0.8561666666666666,0.001635896237438654,24967,218,4815,0.9666760123362839,0.8669724770642202,0.9005192107995846,0.41566265060240964,0.1,0.8790199081163859,0.8817760106030483,0.9800489868626141,0.9628,0.9588,0.96,0.9532,0.96,0.9532,0.9588,0.954,0.9556,0.9544,0.9476,0.9456,498.0,271.5414674282074,9.353597545962598
Dot_Net,gtformer_full,59953,0.9958146907933543,0.9955466148141305,0.9111666666666667,0.6188333333333333,0.7237635705669482,0.7394451145958987,0.9248,0.012519614062030514,0.5452352231604343,0.6284680337756333,0.7549333333333333,0.0020365238874236304,24967,218,4815,0.9293467376937558,0.8440366972477065,0.8199376947040499,0.25301204819277107,0.2,0.8514548238897397,0.7920477137176939,0.9511912714317524,0.8988,0.8768,0.916,0.9204,0.9232,0.922,0.924,0.908,0.9152,0.9124,0.912,0.9052,0.0,1014.6814393997192,16.03650376271512
Dot_Net,gtformer_no_aux,59953,0.9948270418099467,0.9932254932760239,0.9004666666666666,0.33376666666666666,0.729794933655006,0.7828709288299156,0.9353666666666667,0.014589523586952893,0.6212303980699638,0.6513872135102533,0.6219666666666667,0.0023703802624111107,24967,218,4815,0.921095846517403,0.8027522935779816,0.7979231568016615,0.30120481927710846,0.1,0.8483920367534457,0.7783962889330682,0.9414829659318638,0.8852,0.8768,0.9096,0.912,0.8936,0.9156,0.92,0.8952,0.9132,0.896,0.9028,0.8856,0.0,574.1571848392487,7.865741219375099
Dot_Net,gtformer_no_cam,59953,0.9962625546689814,0.9960080932877498,0.9232,0.7027666666666667,0.7503015681544029,0.773220747889023,0.9396333333333333,0.013354254999499215,0.40530759951749096,0.4704463208685163,0.7309,0.0012352685874536774,24967,218,4815,0.9430448191612929,0.8577981651376146,0.8195223260643821,0.37349397590361444,0.0,0.8575803981623277,0.7985420808482439,0.9642841238031619,0.9184,0.92,0.926,0.9292,0.924,0.9264,0.932,0.9168,0.9272,0.9148,0.9236,0.9128,0.0,588.8942556381226,8.22660418075173
Dot_Net,gtformer_no_grl,59953,0.9965033736186693,0.9965656161420428,0.9295333333333333,0.7512,0.7792521109770808,0.7961399276236429,0.9375666666666667,0.011451273662070577,0.5983112183353438,0.6525934861278649,0.7993666666666667,0.0024705371749073547,24967,218,4815,0.9462490487443426,0.8165137614678899,0.84797507788162,0.43373493975903615,0.3,0.8744257274119449,0.8249171636845594,0.9646849254063683,0.932,0.9284,0.9344,0.9328,0.9288,0.9348,0.9424,0.9268,0.9284,0.9264,0.9276,0.9116,0.0,567.5777087211609,7.722160367733614
Dot_Net,gtformer_plain,59953,0.9963122942610089,0.9961779620305139,0.9306666666666666,0.6998333333333333,0.7828709288299156,0.7961399276236429,0.9395666666666667,0.011785130037058058,0.617611580217129,0.638118214716526,0.7592,0.0016025105999399058,24967,218,4815,0.9482917451035366,0.8348623853211009,0.8388369678089305,0.42771084337349397,0.0,0.885145482388974,0.8188204108681246,0.967223335560009,0.9328,0.932,0.936,0.9304,0.9288,0.9352,0.94,0.9252,0.93,0.9272,0.9272,0.914,0.0,561.110503911972,7.907536947134468
Dot_Net,gtformer_plain_s1,59953,0.9965962958635196,0.996590556187538,0.9252,0.7152333333333334,0.7744270205066345,0.8057901085645356,0.9461666666666667,0.013187326812005476,0.6248492159227985,0.6248492159227985,0.7091666666666666,0.000868026574967449,24967,218,4815,0.9439660351664196,0.8440366972477065,0.8315680166147456,0.45180722891566266,0.1,0.8667687595712098,0.8119284294234592,0.9632598530394122,0.9272,0.9112,0.9336,0.928,0.9272,0.9352,0.9344,0.924,0.9332,0.9204,0.9196,0.9084,0.0,1027.4262244701385,14.041559078964882
Dot_Net,gtformer_plain_s2,59953,0.9963508479951924,0.9963570065155285,0.9287666666666666,0.7276666666666667,0.7828709288299156,0.7985524728588661,0.9378333333333333,0.011484659299569325,0.6429433051869723,0.6369119420989143,0.7040333333333333,0.0007010983874737088,24967,218,4815,0.947090159009893,0.8302752293577982,0.8350986500519211,0.4578313253012048,0.3,0.8728943338437979,0.8166998011928429,0.9657537296815853,0.928,0.9324,0.9344,0.93,0.924,0.9352,0.9304,0.928,0.9284,0.9196,0.9292,0.9196,0.0,982.664413690567,16.972588877991047
Dot_Net,gtformer_plain_s3,59953,0.9968190459497658,0.99683715172963,0.9366666666666666,0.7636333333333334,0.781664656212304,0.7876960193003619,0.9391333333333334,0.01054986144960438,0.6200241254523522,0.5922798552472859,0.7286666666666667,0.0007344840249724568,24967,218,4815,0.95205671486362,0.8486238532110092,0.8581516095534787,0.4397590361445783,0.0,0.8805513016845329,0.8372432074221339,0.9694945446448452,0.9384,0.934,0.944,0.9296,0.9324,0.9448,0.9408,0.9364,0.9392,0.9328,0.9324,0.93,0.0,572.9746675491333,8.258326780212858
Dot_Net,gtformer_plain_s4,59953,0.9965449548737467,0.9964271825139025,0.9267333333333333,0.7223333333333334,0.7599517490952955,0.8009650180940893,0.9494666666666667,0.01482322304944413,0.6224366706875754,0.6344993968636912,0.7729333333333334,0.0016025105999399058,24967,218,4815,0.9456482556975208,0.8256880733944955,0.8303219106957425,0.3855421686746988,0.2,0.8637059724349158,0.8121935056328694,0.9645958583834335,0.922,0.9184,0.9292,0.9284,0.9292,0.9368,0.9444,0.9276,0.9308,0.9188,0.9192,0.9104,0.0,557.6866936683655,7.79507820447917
Dot_Net,gtformer_tuned,59953,0.9966066014533882,0.9964265187755736,0.9262,0.7206,0.7937273823884198,0.8250904704463209,0.9445666666666667,0.01292024171201549,0.6067551266586249,0.6586248492159228,0.7758,0.0014355824124461657,24967,218,4815,0.9456082028277326,0.8623853211009175,0.8284527518172378,0.4759036144578313,0.0,0.886676875957121,0.8106030483764082,0.9650411934981074,0.928,0.9232,0.9328,0.9312,0.922,0.9336,0.9288,0.9264,0.9308,0.9264,0.92,0.9112,0.0,1322.849681854248,20.610495384979465
Dot_Net,gtformer_tuned_s1,59953,0.9964671056877998,0.9964785828742219,0.9327666666666666,0.6888333333333333,0.8178528347406514,0.8347406513872135,0.9487666666666666,0.012886856074516742,0.6031363088057901,0.6550060313630881,0.7594333333333333,0.0014355824124461657,24967,218,4815,0.9504546000720951,0.8348623853211009,0.8454828660436137,0.5602409638554217,0.1,0.8943338437978561,0.8262425447316103,0.9685593409040303,0.9328,0.9264,0.9356,0.9348,0.9284,0.9412,0.9412,0.9312,0.9384,0.9296,0.9308,0.9228,0.0,1295.2842152118683,19.02314057042437
Dot_Net,gtformer_tuned_s2,59953,0.996525842152706,0.9965004859922888,0.9296666666666666,0.7115,0.7997587454764777,0.8057901085645356,0.9389,0.011718358762060562,0.6477683956574186,0.6525934861278649,0.7325,0.0012018829499549294,24967,218,4815,0.9478511635358673,0.8486238532110092,0.8390446521287642,0.4879518072289157,0.0,0.891271056661562,0.8214711729622266,0.9660209307503896,0.9224,0.9288,0.9352,0.9328,0.9324,0.9372,0.9332,0.9316,0.9352,0.922,0.928,0.9172,0.0,1290.113174200058,18.89880325128789
Dot_Net,gtformer_tuned_s3,59953,0.9962662760547079,0.9962377685017969,0.9297333333333333,0.7147666666666667,0.7997587454764777,0.8106151990349819,0.9403666666666667,0.012185757687043034,0.6284680337756333,0.6598311218335344,0.804,0.0021032951624211263,24967,218,4815,0.9492129611086635,0.8211009174311926,0.8336448598130841,0.4939759036144578,0.2,0.886676875957121,0.8163021868787277,0.9678468047205522,0.93,0.9316,0.9356,0.9336,0.9288,0.9388,0.9372,0.9284,0.9232,0.9264,0.9248,0.9184,0.0,1320.0923268795013,20.100595459831393
Dot_Net,gtformer_tuned_s4,59953,0.9965692696335371,0.9965339970732885,0.9285333333333333,0.748,0.7876960193003619,0.8106151990349819,0.9464333333333333,0.013320869362000467,0.6332931242460796,0.638118214716526,0.7614666666666666,0.0011017260374586854,24967,218,4815,0.9473304762286218,0.8532110091743119,0.8344755970924195,0.4397590361445783,0.1,0.886676875957121,0.8169648774022531,0.9660209307503896,0.928,0.928,0.936,0.9332,0.924,0.9312,0.9388,0.9336,0.93,0.9244,0.9236,0.9116,0.0,1331.107019662857,19.1584974862898
Dot_Net,mlp_full,59953,0.9905204570493773,0.9842609630705765,0.7390333333333333,0.06413333333333333,0.7539203860072377,0.7780458383594693,0.8071666666666667,0.012152372049544287,0.5392038600723763,0.6308805790108565,0.10883333333333334,0.001736053149934898,24967,218,4815,0.7355309007890415,0.6880733944954128,0.7595015576323988,0.3614457831325301,0.3,0.8606431852986217,0.7481776010603048,0.7359608105099087,0.798,0.7224,0.7344,0.7476,0.7372,0.7328,0.7652,0.742,0.7492,0.7148,0.7148,0.71,0.0,161.88439178466797,2.6972719804321166
Dot_Net,mlp_mlp_plain,59953,0.9961937140408862,0.9962240437185279,0.9143666666666667,0.7124,0.7696019300361882,0.7973462002412546,0.9337,0.012987012987012988,0.5838359469240049,0.5983112183353438,0.7382333333333333,0.0014021967749474175,24967,218,4815,0.9360355669483719,0.8348623853211009,0.805607476635514,0.39759036144578314,0.2,0.8728943338437979,0.7866136514247847,0.9572923625027834,0.9116,0.908,0.9232,0.9252,0.914,0.9224,0.9264,0.9168,0.9188,0.9072,0.9064,0.8924,0.0,460.8935902118683,8.279117271623514
Dot_Net,mlp_mlp_plain_s1,59953,0.9961899008446568,0.9961736483841749,0.9208333333333333,0.7034333333333334,0.7659831121833535,0.7997587454764777,0.9351666666666667,0.012185757687043034,0.5898673100120627,0.6007237635705669,0.7234333333333334,0.0012686542249524255,24967,218,4815,0.9405214883646413,0.8165137614678899,0.817030114226376,0.4036144578313253,0.2,0.8667687595712098,0.7978793903247183,0.9607659763972389,0.916,0.9148,0.9252,0.9288,0.9252,0.9296,0.9304,0.92,0.9232,0.9104,0.9096,0.9044,0.0,511.20509815216064,18.982386753290402
Dot_Net,mlp_mlp_plain_s2,59953,0.9961629769972958,0.9962304587646847,0.9221333333333334,0.7054666666666667,0.7744270205066345,0.7973462002412546,0.9352333333333334,0.012686542249524254,0.6031363088057901,0.6212303980699638,0.7466,0.0014021967749474175,24967,218,4815,0.9414026514999799,0.8073394495412844,0.8274143302180685,0.3855421686746988,0.2,0.8820826952526799,0.8086149768058317,0.9602761077710977,0.9236,0.9164,0.928,0.9316,0.9228,0.9332,0.9288,0.9236,0.9264,0.9116,0.9112,0.9084,0.0,528.6524934768677,14.483921721093225
Dot_Net,mlp_mlp_plain_s3,59953,0.9961670060873145,0.9961283793039445,0.9139333333333334,0.7055,0.773220747889023,0.8021712907117008,0.9361666666666667,0.01258638533702801,0.5826296743063932,0.6127864897466827,0.7311,0.0014355824124461657,24967,218,4815,0.9354748267713382,0.8073394495412844,0.807061266874351,0.42168674698795183,0.2,0.8713629402756509,0.7888667992047713,0.9559563571587619,0.9116,0.9092,0.924,0.9204,0.9108,0.9212,0.9244,0.914,0.9196,0.9044,0.9064,0.9012,0.0,126.1702344417572,2.792320476072142
Dot_Net,mlp_mlp_plain_s4,59953,0.9960934085623031,0.9961008668913556,0.9202333333333333,0.6938333333333333,0.7720144752714113,0.8009650180940893,0.9354333333333333,0.012452842787033019,0.5971049457177322,0.6188178528347407,0.751,0.001635896237438654,24967,218,4815,0.9391997436616334,0.8027522935779816,0.8236760124610591,0.4036144578313253,0.2,0.8744257274119449,0.8027833001988072,0.9589401024270764,0.9204,0.9096,0.9236,0.9276,0.9224,0.9248,0.9312,0.9272,0.9252,0.91,0.9104,0.9036,0.0,136.3716275691986,2.7783063804847004
Dot_Net,moe_full,59953,0.9931244794622688,0.9899693286270732,0.8794333333333333,0.1386,0.7539203860072377,0.773220747889023,0.9156666666666666,0.011952058224551797,0.04945717732207479,0.5367913148371531,0.19653333333333334,0.001669281874937402,24967,218,4815,0.896142908639404,0.7706422018348624,0.7867082035306334,0.3614457831325301,0.2,0.8621745788667687,0.789662027833002,0.9072366956134491,0.8816,0.8548,0.8872,0.8784,0.8816,0.8848,0.8904,0.8832,0.8904,0.8688,0.8536,0.8772,0.0,645.0721576213837,7.6535692438141485
Dot_Net,moe_plain,59953,0.996072072357805,0.9960335484258012,0.9178333333333333,0.6718333333333333,0.7720144752714113,0.7840772014475271,0.9323333333333333,0.012686542249524254,0.5560916767189384,0.5910735826296744,0.7204,0.0012352685874536774,24967,218,4815,0.9385989506148116,0.8348623853211009,0.8139148494288682,0.39156626506024095,0.1,0.8790199081163859,0.794963552021206,0.9591182364729459,0.9188,0.914,0.9248,0.9224,0.916,0.93,0.9252,0.9216,0.9212,0.9072,0.9084,0.9044,0.0,529.3012647628784,11.549801981013871
Dot_Net,moe_plain_s1,59953,0.9959937585550697,0.9960663629756658,0.9133666666666667,0.7178,0.7756332931242461,0.8178528347406514,0.9402666666666667,0.013387640636997964,0.45958986731001206,0.45958986731001206,0.7136333333333333,0.0009014122124661971,24967,218,4815,0.9356750911202788,0.8486238532110092,0.8006230529595015,0.42771084337349397,0.2,0.8728943338437979,0.784493041749503,0.95666889334224,0.9072,0.9056,0.9212,0.9148,0.9164,0.9264,0.9244,0.9132,0.916,0.908,0.908,0.8992,0.0,539.6790323257446,17.82189317774224
Dot_Net,moe_plain_s2,59953,0.9959592021945493,0.9959719545006084,0.9186666666666666,0.6611666666666667,0.781664656212304,0.7949336550060314,0.9342,0.012552999699529263,0.6127864897466827,0.6260554885404102,0.7003333333333334,0.0012018829499549294,24967,218,4815,0.9395602194897265,0.8165137614678899,0.8149532710280374,0.42168674698795183,0.2,0.8820826952526799,0.7961563949635521,0.9598307726564239,0.9176,0.9108,0.9212,0.9248,0.918,0.93,0.9224,0.9272,0.9228,0.9088,0.9144,0.906,0.0,426.64967942237854,5.259998303653698
Dot_Net,moe_plain_s3,59953,0.9958725731423674,0.9957779343128075,0.9145333333333333,0.6338333333333334,0.7768395657418576,0.7985524728588661,0.9339,0.012386071512035522,0.5681544028950543,0.5898673100120627,0.6570666666666667,0.0012352685874536774,24967,218,4815,0.9349140865943045,0.8302752293577982,0.8085150571131879,0.4036144578313253,0.2,0.8805513016845329,0.7860834990059642,0.9568024938766422,0.9048,0.9108,0.926,0.9252,0.9116,0.9244,0.9224,0.9144,0.914,0.906,0.9056,0.9012,0.0,187.87224197387695,3.0140287175861813
Dot_Net,moe_plain_s4,59953,0.9961387095338253,0.9961906699561863,0.9216,0.7044666666666667,0.781664656212304,0.8190591073582629,0.9449333333333333,0.014055353386972924,0.5645355850422196,0.6369119420989143,0.7614666666666666,0.0016025105999399058,24967,218,4815,0.9426042375936236,0.8211009174311926,0.8172377985462098,0.40963855421686746,0.3,0.8836140888208269,0.8035785288270377,0.9612558450233801,0.9224,0.92,0.9284,0.9296,0.9232,0.9264,0.9316,0.9236,0.9268,0.9148,0.9112,0.9012,0.0,246.8626410961151,3.478879926839094
Dot_Net,proto_full,59953,0.992955863074372,0.9895089425640488,0.8852333333333333,0.14023333333333332,0.7575392038600723,0.7768395657418576,0.9242,0.012619770974526759,0.6127864897466827,0.6658624849215923,0.40353333333333335,0.00323840683737856,24967,218,4815,0.8999879841390636,0.7981651376146789,0.8012461059190031,0.3855421686746988,0.0,0.8637059724349158,0.7852882703777336,0.9163660654642618,0.8748,0.8568,0.8832,0.9016,0.884,0.8984,0.8984,0.8636,0.8948,0.8732,0.8856,0.8864,0.0,556.4934408664703,3.2643576872338245
Dot_Net,proto_no_con,59953,0.993944264903905,0.9910852502946317,0.8971,0.16016666666666668,0.7418576598311218,0.773220747889023,0.9314,0.014155510299469168,0.6164053075995175,0.6562123039806996,0.5348,0.002804393549894835,24967,218,4815,0.9152481275283374,0.8165137614678899,0.8008307372793354,0.3192771084337349,0.2,0.8575803981623277,0.7730947647448642,0.937519483411267,0.892,0.8816,0.9064,0.9144,0.8952,0.9088,0.898,0.8936,0.904,0.8832,0.8896,0.8872,0.0,760.1645202636719,13.676707429201702
Dot_Net,proto_plain,59953,0.9964255555926507,0.9964376462079575,0.9285333333333333,0.7349666666666667,0.7768395657418576,0.7961399276236429,0.9405,0.01241945714953427,0.548854041013269,0.5645355850422196,0.7486666666666667,0.0011351116749574333,24967,218,4815,0.9460087315256138,0.8486238532110092,0.8388369678089305,0.41566265060240964,0.0,0.8805513016845329,0.8153744201457919,0.9659763972389223,0.9356,0.9304,0.9332,0.9328,0.9336,0.9332,0.9388,0.9244,0.9256,0.9224,0.9148,0.9124,0.0,650.8101258277893,15.722602337885624
ELF,base,5989,0.9844797591167617,0.9874011778000111,0.8843333333333333,0.57,0.18652849740932642,0.39896373056994816,0.9313333333333333,0.018066242890598862,0.0025906735751295338,0.16580310880829016,0.8336666666666667,0.008698561391769822,2835,28,137,0.9065255731922398,0.2857142857142857,0.24087591240875914,0.24427480916030533,0.0,0.16326530612244897,0.6364749082007344,0.9578561612459917,0.872,0.952,0.916,0.872,0.952,0.864,0.824,0.78,0.78,0.852,0.888,0.892,198.0,43.65790796279907,5.36794116290429
ELF,cw,5989,0.986615925058548,0.9883843913622125,0.8893333333333333,0.5486666666666666,0.20466321243523317,0.37823834196891193,0.9333333333333333,0.017731682837069253,0.0051813471502590676,0.05699481865284974,0.7573333333333333,0.007360321177651389,2835,28,137,0.9047619047619048,0.25,0.25547445255474455,0.26717557251908397,0.0,0.17959183673469387,0.6389228886168911,0.9551076500229042,0.876,0.956,0.912,0.864,0.924,0.888,0.824,0.78,0.776,0.832,0.916,0.88,302.0,53.40900897979736,5.864802456236499
ELF,cwfb,5989,0.9865543660086986,0.9859935055127944,0.861,0.3353333333333333,0.18911917098445596,0.36528497409326427,0.931,0.01906992305118769,0.0,0.038860103626943004,0.6493333333333333,0.007360321177651389,2835,28,137,0.8289241622574955,0.21428571428571427,0.22627737226277372,0.24427480916030533,0.0,0.1673469387755102,0.5299877600979193,0.8950984883188273,0.772,0.9,0.824,0.832,0.852,0.752,0.744,0.656,0.736,0.812,0.832,0.836,447.0,69.36888813972473,7.628837199457142
